web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582055114-230","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Maria Luise","zu klein gedruckte Anleitung","5. Februar 2019","Die Bedienungsanleitung ist das Letzte!! Sie ist unübersichtlich und nur mit starker Lupe zu lesen.
Wenn das Display nicht so gut wäre, hätte ich das Telefon zurückgeschickt
Marie-Luise","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1582055102-188","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Günter Mizera","Gigaset C430HX Duo-Dect-Telefon keine Kabelverbindung zur Fritzbox","18. Mai 2019","Artikel wurde von mir aus den oben genannten Gründen zurück geschickt.
Habe mir ein anderes Telefon mit Kabelverbindung zur Fritzbox schicken lassen.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1582055114-229","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","RM","Gigaset C430HX schnurloses Telefon (IP-Telefon Fritzbox kompatibel)","15. Juli 2019","Für den Preis, ein klasse Telefon. Hat alles, was ich benötige und funktioniert einwandfrei.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1582055102-189","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Irgend ein Kunde","Gigaset C430HX Telefon - Schnurlostelefon /...","1. März 2018","Ein günstiges DECT Telefon das gut mit der Fritz Box funktioniert. Es gibt keine Störgeräusche wie bei dem Fritz Fon und hat eine eigene Weckfunktion als auch Telefonbuch. So gut hätte das AVM Phone sein müssen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1582055178-402","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","D.K.","Preis Leistungsverhältnis = Top","22. Dezember 2019","Preis Leistungsverhältnis = Top","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1582055061-56","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mario Hahnemann","Einfach und gut.","26. Dezember 2019","Kann sogar die Funktionen der alten Gigaset E450 steuern und versteht sich gut mit alten Gigaset Mobilteilen.
Einfache Bedienung und wenig Schnickschnack. Akkus sind normale AAA, so dass der Tausch im Gegensatz zu anderen Geräten mit LiIon sehr einfach auch nach zig Jahren ist. Da solche Mobilteile 10 Jahre und länger halten, sind wechselbare Standardakkus ein echter ökologischer Vorteil.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1582055039-6","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Patrick  Soundso","TOP Telefon","8. August 2018","Habe mir zwei Stück bestellt , da unser Router aufgrund von Hybrid am fenster im Bügelzimmer steht , und es nervig war andauernd in den Raum zu gehen , wenn das Telefon geklingelt hat.
Die einrichtung war in nicht mal 10 minuten erledigt , DECT am Router aktiviert , und am telefon auf einrichten geklickt , und schon wars fertig . Die sprachqualität und reichweite ist super, das Telefon ist ebenso gut verarbeitet und sieht auch sehr schick aus , alles in allem zu empfehlen","5,0 von 5 Sternen","",""
"1582055147-333","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Preis-Leistung gut","7. Dezember 2018","Das Telefon ist klasse. Guter Klang...einfach zu bedienen. Die Betriebsanleitung ist etwas dünn aber es gibt ja Internet.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055073-97","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Felix","Gigaset. der Name steht wiedermal für Qualität!","8. Januar 2017","Das C430HX zog bei mir ins Wohnzimmer ein.
Ich wollte ein simples DECT-Telefon ohne eigene Funkstation, da ich eine Fritzbox 7362 mit integrierter DECT-Station besitze.

Die Einrichtung und Verbindung mit der Fritzbox ist kinderleicht durchführbar und innerhalb weniger Minuten geschehen!

Sprachqualität ist sehr gut!

DECT-Eco wird unterstützt

klare Kaufempfehlung!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1582055097-161","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Denny","Preis Top / Produkt Top!","28. November 2019","Preis Leistungsverhältnis ist hier eindeutig Top. Einfach zu bedienen einfach zu verbinden mit meiner Fritz Box, für das heutige Zeitalter macht es was es soll.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1582055129-277","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andrea","Super Ware","26. November 2019","hat alles super funktioniert. keinerlei Probleme. Prima Produkt. Bin richtig überzeugt.
Immer wieder gerne.
J. Weber","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1582055071-90","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Fuchs H.","Nicht kompatibel mit meiner Anlage","29. Dezember 2018","Nicht kompatibel - ging zurück","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1582055191-443","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","alexandra H.","Schlechte Tonqualität","27. August 2019","Schlechte tonqualität.
Rauscht...","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews"
"1582055132-290","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Hans Günter Jekosch","Lieferung ok","22. Dezember 2019","Gut das wir eine Feststation hatten. Das es nur Ladeschalen mit Telefon waren, war nicht ganz klar ersichtlich.
Ansonsten alles ok.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1582055126-269","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","carlos32","Guter Kauf mit Abstrichen","20. August 2017","Gute Klangqualität und einfache Einrichtung. Leider empfinde ich die Handhabung im Gegensatz zu meinem anderen Schnurlostelefon etwas umständlich, daher 1 Punkt Abzug.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1582055138-303","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kaito","Klappt","23. Juni 2018","Das Telefon ist recht gut das einzige was wirklich nervt ist dieses Grundrauschen das hatte ich bei meinem analog Telefon nicht aber ansonsten ein gutes Gerät.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582055187-438","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Josef wopper","Gut","27. Februar 2019","Gut","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews"
"1582055104-196","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andromeda Stern","Klassisch, effektiv","6. März 2017","Es tut, was es tut soll, es funktioniert wie es soll, es lässt sich sehr gut einstellen auf die individuellen Bedürfnisse und ist für uns eine willkommene Abwechslung zum Handyalltag.
Sprachqualität, Lautstärke und Bedienbarkeit nach einer Woche Benutzung, wie erhofft.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1582055178-407","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Manfred Diesdow","Alles Prima","8. September 2019","Alles so wie ich mir das Vorgestellt habe","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1582055121-244","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","andreas müller","gute Telepfohne für kleinen Preis","8. November 2019","Sehr gute Telephone.Einfach aufzstellen.Einfache zu verstehende ,kurz und bündige Bedienungsanleitung.
Einzige Manko:die Ackus sind nicht enthalten diese muss man nachkaufen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1582055055-43","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Hannes N","Top!","23. Januar 2020","Habe dieses Teil aufgrund der leichten Installation mit der Fritz.Box und der guten Bewertungen gekauft. Bin nicht enttäuscht worden.
Die Installation klappt innerhalb weniger Sekunden durch DECT an der Fritz.Box.
Die Sprachqualität ist gut und selbst mit Lautsprecher ist die Gesprächsqualität für beide Seiten top!
Bin sehr zufrieden und werde bei Bedarf noch weitere Mobilteile für Arbeitszimmer und Dachboden kaufen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1582055138-304","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Horst Eg","Kann ich nur emfehlen","4. Januar 2020","Das Telefon ist einfach super","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582055093-154","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","hgfreitag","Telefon Gigaset.","5. Juni 2019","Telefon Gigaset als Austauschgerät in Telefonanlage gut geeignet. Installation in der Anlage einfach und narrensicher,
anschließen in der Anlage anmelden und loslegen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1582055184-422","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Perfekt","13. Juni 2019","Gut","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1582055150-341","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Robert Reiss","Gigaset C430HX Duo schnurlose Telefone (2 IP-Telefone Fritzbox kompatibel,","7. November 2019","Sehr leicht bedienbar","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1582055153-357","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","michael schwein","Sehr gut !!","7. Oktober 2019","Sehr gut !!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1582055049-24","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","PP","Es hätte klappen können, wäre da nicht der Speedport...","28. August 2019","Wir hatten vergangenen Samstag beide Geräte über Amazon wieder einmal sehr schnell erhalten. Eine Neuanschaffung war nötig geworden, weil wir mit unserem alten Gigaset-Gerät nicht mehr zufrieden waren und die Gebrauchsspuren einfach zu stark waren.

Es war supereinfach beide Geräte an unserem Speedport W724V anzumelden, so dass wir gleich mal die neuen Geräte ausprobieren konnten. Die Freude wurde leider durch ein leises, aber permanent vorhandenes Rauschen getrübt. Beim internen Telefonieren hörte man davon nichts, bei externen Telefonaten schon. Ich weiß mittlerweile, dass es am Speedport liegt, denn ich habe das gleiche Telefon mit Basisstation nachbestellt und da ist dieses Rauschen nicht vorhanden. Also leider nichts mit dem Speedport als DECT-Basisstation. Mich persönlich hat das Rauschen nicht gestört, aber meine Frau als Vieltelefoniererin schon. Da aber die Telefone nichts dafür können, gebe ich die maximale Bewertung. Ansonsten tun die Telefone was sie sollen, und das gut. Muss sie aber leider zurückschicken...","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1582055153-353","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marcus Neundörfer","Gut","12. Januar 2020","Bin zufrieden damit","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1582055064-62","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Meine Wenigkeit","Gute Klingeltöne","11. Oktober 2019","Ist ein schönes Telefon, auch schöne Klingeltöne.

Das einzige was mich stört ist, dass wenn es auf der Station zum aufladen ist u es klingelt, man automatisch den Anruf schon entgegen nimmt, wenn es von der Basis Station nimmt.

Manchmal möcht ich einfach erst die Telefonnummer genau sehen, bevor ich auf einen Anruf reagiere","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1582055112-218","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","PISCHOS NIKOS","Didn't meet my expectations.","15. April 2019","A well designed, good looking handset with big fonts and loud speaker. On the other hand, It's not so responsive and doesn't utilize Fritz!box's features as much as my gigaset sl400 or my Fritz!Fon c4.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
